username,user_id,tweet_id,timestamp,content,retweets,likes,replies,hashtags,mentions,url,verified
StockPicksDaily,185682,5776161745449298838,2025-09-22T11:31:27.126374,Sensex fell by 250 points today. IT leading the rally. #sensex #stockmarket,65,195,35,#sensex|#stockmarket,,https://twitter.com/user/status/6140928307817646843,False
TradingSetups,446897,4840467003397339666,2025-09-22T11:30:20.972399,"RELIANCE breaking flag pattern! Target 1650, SL 1580. #intraday #stockpick",44,266,50,#intraday|#stockpick,,https://twitter.com/user/status/7932912696477594812,False
TradersPro,621054,8405422482318247512,2025-09-22T11:29:27.976552,FII profit booking worth ₹850 crores in Auto today. Impact on INFY? #fii #markets,114,699,50,#fii|#markets,,https://twitter.com/user/status/7968882403018036257,False
StockAlerts,463203,9666474857966249849,2025-09-22T11:26:47.437648,"SBI breaking flag pattern! Target 900, SL 3200. #intraday #stockpick",37,305,43,#intraday|#stockpick,,https://twitter.com/user/status/7163468635522274398,False
MarketMoves,907544,1541658574152920707,2025-09-22T11:26:11.615992,"Pharma index outperformed by 3.2%. Top picks: TCS, INFY #sectoral #investment",19,552,11,#sectoral|#investment,,https://twitter.com/user/status/7923708297497420135,False
TradingSetups,493570,5987034478532982468,2025-09-22T11:24:03.738293,FII profit booking worth ₹2100 crores in FMCG today. Impact on HDFCBANK? #fii #markets,133,104,52,#fii|#markets,,https://twitter.com/user/status/6268101030741205522,True
NiftyAnalyst,328186,1894107115346747784,2025-09-22T11:23:13.588778,"SBI breaking flag pattern! Target 1650, SL 1580. #intraday #stockpick",8,191,1,#intraday|#stockpick,,https://twitter.com/user/status/1817946078677658041,True
EquityResearch,915222,5299246006822063138,2025-09-22T11:20:55.051715,"HDFCBANK breaking support! Target 2800, SL 3900. #intraday #stockpick",7,30,25,#intraday|#stockpick,,https://twitter.com/user/status/1665375672266616205,True
FundamentalFirst,123942,7160309274491532135,2025-09-22T11:18:32.592339,"SBI breaking triangle pattern! Target 3500, SL 3200. #intraday #stockpick",124,446,7,#intraday|#stockpick,,https://twitter.com/user/status/6245176495627497235,False
TradingSetups,694008,7719398418624421217,2025-09-22T11:16:54.546439,"ITC breaking triangle pattern! Target 4200, SL 2650. #intraday #stockpick",150,399,46,#intraday|#stockpick,,https://twitter.com/user/status/2115250744270215591,False
EquityResearch,151057,5667106629416587522,2025-09-22T11:16:23.527363,IT stocks bearish ahead of earnings. SBI looks bearish. #itstocks #earnings,65,196,43,#itstocks|#earnings,,https://twitter.com/user/status/6348552350761051226,False
StockAlerts,717012,2582661225224392122,2025-09-22T11:11:19.334617,"ICICIBANK breaking support! Target 1650, SL 2650. #intraday #stockpick",113,742,78,#intraday|#stockpick,,https://twitter.com/user/status/9971282489064658214,True
TradingGuru123,687247,8257712405765416604,2025-09-22T11:07:03.775071,"TCS breaking triangle pattern! Target 3500, SL 1580. #intraday #stockpick",100,458,31,#intraday|#stockpick,,https://twitter.com/user/status/1470772235227589019,True
TradingSetups,308696,5360958518143673385,2025-09-22T10:55:17.218402,"TCS breaking support! Target 1650, SL 850. #intraday #stockpick",121,773,8,#intraday|#stockpick,,https://twitter.com/user/status/5518578529694360418,False
MarketMoves,370436,2920484382567671593,2025-09-22T10:52:41.246084,"RELIANCE breaking support! Target 900, SL 1580. #intraday #stockpick",73,117,29,#intraday|#stockpick,,https://twitter.com/user/status/7791570052109080440,True
MarketBuzz24,826859,2793588206527431718,2025-09-22T10:51:18.937667,"Pharma index declined by 0.9%. Top picks: HDFC, ICICI #sectoral #investment",98,29,76,#sectoral|#investment,,https://twitter.com/user/status/3090312801957465063,False
InvestmentAdvice,473966,7375055017933015756,2025-09-22T10:48:52.833716,"ICICIBANK breaking triangle pattern! Target 900, SL 850. #intraday #stockpick",10,350,39,#intraday|#stockpick,,https://twitter.com/user/status/1864371920384234393,True
TradersPro,137575,6722603905328072974,2025-09-22T10:47:22.435438,IT stocks sideways ahead of earnings. SBI looks bullish. #itstocks #earnings,13,76,32,#itstocks|#earnings,,https://twitter.com/user/status/8850510407077467201,True
TradingGuru123,108327,5502259386964492645,2025-09-22T10:46:01.426273,"Energy index outperformed by 4.1%. Top picks: RELIANCE, ONGC #sectoral #investment",146,567,6,#sectoral|#investment,,https://twitter.com/user/status/7677332967385557306,True
StockAlerts,568987,6291051126108968878,2025-09-22T10:45:18.013545,FII holding worth ₹1800 crores in IT today. Impact on WIPRO? #fii #markets,120,13,37,#fii|#markets,,https://twitter.com/user/status/5048857974662750660,True
MarketMoves,523128,9828789442600467994,2025-09-22T10:42:01.482342,"WIPRO breaking support! Target 4200, SL 850. #intraday #stockpick",57,9,55,#intraday|#stockpick,,https://twitter.com/user/status/1133179122510850178,False
NiftyAnalyst,408505,9876045619593760152,2025-09-22T10:41:39.253634,Sensex closed flat by 180 points today. Energy leading the rally. #sensex #stockmarket,92,256,67,#sensex|#stockmarket,,https://twitter.com/user/status/8012452141462700792,False
TechnicalTrader,259145,5612121594869065015,2025-09-22T10:37:55.316605,"FMCG index gained by 3.2%. Top picks: RELIANCE, ONGC #sectoral #investment",98,598,59,#sectoral|#investment,,https://twitter.com/user/status/6525662261051576786,True
StockPicksDaily,314394,4967410654384528528,2025-09-22T10:36:23.336937,Pharma sector showing breakdown. SBI at key support/resistance. #pharma #technical,93,40,13,#pharma|#technical,,https://twitter.com/user/status/9241016404358519196,False
TradingSetups,898851,3629629233437341609,2025-09-22T10:34:09.786955,"Banking index gained by 2.5%. Top picks: TCS, INFY #sectoral #investment",102,751,70,#sectoral|#investment,,https://twitter.com/user/status/9428475783051363408,False
MarketMoves,700951,5768812160294159962,2025-09-22T10:32:04.796822,Sensex gained by 150 points today. IT leading the recovery. #sensex #stockmarket,110,136,32,#sensex|#stockmarket,,https://twitter.com/user/status/9912056305803208649,False
StockPicksDaily,559602,4937329236977785184,2025-09-22T10:29:04.057142,"SBI breaking flag pattern! Target 2800, SL 1580. #intraday #stockpick",100,668,7,#intraday|#stockpick,,https://twitter.com/user/status/9054533304647474684,False
SwingTraderIN,564930,3251087102472574016,2025-09-22T10:27:30.812737,FII buying worth ₹2100 crores in Pharma today. Impact on RELIANCE? #fii #markets,59,326,2,#fii|#markets,,https://twitter.com/user/status/2742164254538829320,False
StockAlerts,163886,3684101651555561689,2025-09-22T10:26:59.596563,"Energy index declined by 0.9%. Top picks: HDFC, ICICI #sectoral #investment",46,590,12,#sectoral|#investment,,https://twitter.com/user/status/2560068794515358519,False
NiftyAnalyst,675679,5515559968029543228,2025-09-22T10:25:56.262256,Sensex surged by 320 points today. Pharma leading the correction. #sensex #stockmarket,90,63,54,#sensex|#stockmarket,,https://twitter.com/user/status/4609742099228374516,False
FundamentalFirst,878820,6930517355301909991,2025-09-22T10:17:04.053528,IT stocks strong bullish ahead of earnings. TCS looks bullish. #itstocks #earnings,86,450,60,#itstocks|#earnings,,https://twitter.com/user/status/9516230958379299157,False
DayTradingTips,531664,9815219372795429810,2025-09-22T10:13:51.192332,Sensex closed flat by 400 points today. Auto leading the decline. #sensex #stockmarket,35,799,55,#sensex|#stockmarket,,https://twitter.com/user/status/9127416881458884071,True
TechnicalTrader,952005,4588220097572243002,2025-09-22T10:10:07.813742,IT stocks volatile ahead of earnings. SBI looks neutral. #itstocks #earnings,62,486,6,#itstocks|#earnings,,https://twitter.com/user/status/2902542258630487628,True
StockMarketExpert,182329,7090316259005031061,2025-09-22T10:06:48.313266,"ICICIBANK breaking support! Target 4200, SL 3900. #intraday #stockpick",48,465,47,#intraday|#stockpick,,https://twitter.com/user/status/4706075738538798461,False
StockAlerts,144062,4643736017194192660,2025-09-22T10:06:09.924018,FII buying worth ₹2100 crores in IT today. Impact on RELIANCE? #fii #markets,66,772,60,#fii|#markets,,https://twitter.com/user/status/5391795807364800924,True
StockMarketExpert,223419,1013101548825798496,2025-09-22T10:00:15.631157,"Auto index declined by 0.9%. Top picks: RELIANCE, ONGC #sectoral #investment",11,70,9,#sectoral|#investment,,https://twitter.com/user/status/6740336958118626115,True
MarketWatch_IN,672501,7461757176043265333,2025-09-22T09:59:58.680812,"RELIANCE breaking triangle pattern! Target 4200, SL 1580. #intraday #stockpick",20,114,13,#intraday|#stockpick,,https://twitter.com/user/status/8858671482168686503,True
StockMarketExpert,995273,4910016987925249128,2025-09-22T09:58:28.281213,FII selling worth ₹650 crores in Banking today. Impact on RELIANCE? #fii #markets,104,581,17,#fii|#markets,,https://twitter.com/user/status/5177461601318159638,True
FundamentalFirst,781224,2006607299206666133,2025-09-22T09:58:18.568776,Sensex surged by 250 points today. FMCG leading the correction. #sensex #stockmarket,19,557,78,#sensex|#stockmarket,,https://twitter.com/user/status/8345890768591708984,False
TradingGuru123,869883,7138304546033944908,2025-09-22T09:48:24.074745,"FMCG index declined by 1.8%. Top picks: HDFC, ICICI #sectoral #investment",150,536,51,#sectoral|#investment,,https://twitter.com/user/status/9287132320898892320,True
TechnicalTrader,991508,3632187025202319354,2025-09-22T09:46:02.050360,"SBI breaking triangle pattern! Target 3500, SL 3900. #intraday #stockpick",72,302,33,#intraday|#stockpick,,https://twitter.com/user/status/3441765319261457088,False
FundamentalFirst,239136,9978046629594250169,2025-09-22T09:34:03.348475,"Banking index declined by 2.5%. Top picks: RELIANCE, ONGC #sectoral #investment",71,432,36,#sectoral|#investment,,https://twitter.com/user/status/4286598695782358710,False
StockMarketExpert,708590,4357535712640900426,2025-09-22T09:34:02.804016,"IT index declined by 3.2%. Top picks: TCS, INFY #sectoral #investment",49,673,25,#sectoral|#investment,,https://twitter.com/user/status/6807060701099297510,True
SwingTraderIN,124603,6079538985621471675,2025-09-22T09:33:51.611704,FII selling worth ₹2100 crores in FMCG today. Impact on TCS? #fii #markets,111,6,54,#fii|#markets,,https://twitter.com/user/status/8943416362349921330,True
DayTradingTips,321677,8631085896455531022,2025-09-22T09:33:48.623536,"Energy index gained by 1.8%. Top picks: TCS, INFY #sectoral #investment",143,388,49,#sectoral|#investment,,https://twitter.com/user/status/3271363105301546724,False
StockMarketExpert,551606,5213608194968330019,2025-09-22T09:28:58.177944,"WIPRO breaking support! Target 2800, SL 1580. #intraday #stockpick",129,177,38,#intraday|#stockpick,,https://twitter.com/user/status/8560794528214927247,True
MarketMoves,960113,6451911602787318781,2025-09-22T09:25:12.351322,"IT index declined by 0.9%. Top picks: HDFC, ICICI #sectoral #investment",71,378,67,#sectoral|#investment,,https://twitter.com/user/status/8312376836785424022,False
StockMarketExpert,153600,2494721309732851978,2025-09-22T09:24:26.377532,"HDFCBANK breaking flag pattern! Target 900, SL 3900. #intraday #stockpick",51,762,58,#intraday|#stockpick,,https://twitter.com/user/status/6818543838925431518,False
NiftyAnalyst,463257,7684013776058024973,2025-09-22T09:22:53.011770,FII selling worth ₹1800 crores in Banking today. Impact on WIPRO? #fii #markets,148,595,2,#fii|#markets,,https://twitter.com/user/status/9655685119050234074,False
NiftyAnalyst,544429,7979087987875242708,2025-09-22T09:21:32.173945,"FMCG index declined by 4.1%. Top picks: RELIANCE, ONGC #sectoral #investment",12,702,35,#sectoral|#investment,,https://twitter.com/user/status/1189346440625969482,True
StockMarketExpert,830754,9183536582323388665,2025-09-22T09:21:09.129986,"Banking index declined by 0.9%. Top picks: TCS, INFY #sectoral #investment",76,430,24,#sectoral|#investment,,https://twitter.com/user/status/2821484233795629732,False
MarketWatch_IN,370813,7205196161263172679,2025-09-22T09:17:14.206952,"Banking index outperformed by 0.9%. Top picks: RELIANCE, ONGC #sectoral #investment",139,555,22,#sectoral|#investment,,https://twitter.com/user/status/7971926602717156273,True
MarketBuzz24,796580,3159665433297716657,2025-09-22T09:05:38.028007,"FMCG index outperformed by 4.1%. Top picks: TCS, INFY #sectoral #investment",56,722,18,#sectoral|#investment,,https://twitter.com/user/status/8643371363891084654,False
TradingSetups,802439,5793142649468354052,2025-09-22T09:05:12.210268,"SBI breaking support! Target 4200, SL 2650. #intraday #stockpick",86,550,37,#intraday|#stockpick,,https://twitter.com/user/status/9942254329204007824,False
MarketBuzz24,274383,9822314552643501486,2025-09-22T09:04:55.907929,"Energy index gained by 0.9%. Top picks: TCS, INFY #sectoral #investment",49,693,22,#sectoral|#investment,,https://twitter.com/user/status/4054426580209519752,True
MarketMoves,192835,3923519298353097690,2025-09-22T09:03:23.377830,IT stocks sideways ahead of earnings. TCS looks neutral. #itstocks #earnings,141,28,77,#itstocks|#earnings,,https://twitter.com/user/status/7628877864474872994,True
StockMarketExpert,925434,2645732258105685598,2025-09-22T08:54:14.273778,Sensex gained by 400 points today. Auto leading the recovery. #sensex #stockmarket,74,473,2,#sensex|#stockmarket,,https://twitter.com/user/status/8958013951355693909,True
MarketMoves,546414,5387844765973634757,2025-09-22T08:51:13.380877,"ICICIBANK breaking support! Target 4200, SL 2650. #intraday #stockpick",50,383,77,#intraday|#stockpick,,https://twitter.com/user/status/3774377450934940608,False
StockPicksDaily,777449,3125654135922854724,2025-09-22T08:50:09.174368,"Banking index declined by 0.9%. Top picks: RELIANCE, ONGC #sectoral #investment",47,62,11,#sectoral|#investment,,https://twitter.com/user/status/3944241624813888040,True
StockAlerts,517749,6128550508096408790,2025-09-22T08:49:51.869888,"IT index gained by 2.5%. Top picks: RELIANCE, ONGC #sectoral #investment",136,626,7,#sectoral|#investment,,https://twitter.com/user/status/6478814818448359631,True
MarketWatch_IN,168818,5504593449764244834,2025-09-22T08:38:50.608973,Sensex gained by 180 points today. IT leading the correction. #sensex #stockmarket,71,171,57,#sensex|#stockmarket,,https://twitter.com/user/status/3339783659145128736,False
MarketWatch_IN,933691,2124001913497083119,2025-09-22T08:38:35.076777,"TCS breaking flag pattern! Target 2800, SL 3900. #intraday #stockpick",12,521,77,#intraday|#stockpick,,https://twitter.com/user/status/1012563123256654791,True
InvestmentAdvice,127905,9886621479331295888,2025-09-22T08:29:47.947033,FII profit booking worth ₹1800 crores in Energy today. Impact on ITC? #fii #markets,33,91,27,#fii|#markets,,https://twitter.com/user/status/6966896755068879240,True
NiftyAnalyst,875664,6579130775578558398,2025-09-22T08:27:42.880315,"TCS breaking flag pattern! Target 3500, SL 3900. #intraday #stockpick",143,130,70,#intraday|#stockpick,,https://twitter.com/user/status/6738421772106133636,False
StockAlerts,461256,4913939621486423332,2025-09-22T08:26:22.001874,"Auto index gained by 0.9%. Top picks: TCS, INFY #sectoral #investment",30,551,33,#sectoral|#investment,,https://twitter.com/user/status/1500827915919900730,True
TechnicalTrader,533630,3745902731712077599,2025-09-22T08:21:00.019206,IT stocks sideways ahead of earnings. WIPRO looks neutral. #itstocks #earnings,69,460,21,#itstocks|#earnings,,https://twitter.com/user/status/2722095265196000570,False
FundamentalFirst,783735,1805069975130532692,2025-09-22T08:20:25.227758,Sensex surged by 150 points today. Auto leading the recovery. #sensex #stockmarket,108,176,20,#sensex|#stockmarket,,https://twitter.com/user/status/7224060667547593400,True
EquityResearch,537441,8815267069424980241,2025-09-22T08:14:25.765855,"Auto index declined by 4.1%. Top picks: TCS, INFY #sectoral #investment",115,647,33,#sectoral|#investment,,https://twitter.com/user/status/8766804559711059799,False
FundamentalFirst,495190,7693995468423067896,2025-09-22T08:12:19.054812,"IT index declined by 4.1%. Top picks: RELIANCE, ONGC #sectoral #investment",79,26,74,#sectoral|#investment,,https://twitter.com/user/status/7856301434048440045,False
NiftyAnalyst,743201,2303471594369770013,2025-09-22T08:11:53.942678,Sensex fell by 150 points today. Auto leading the recovery. #sensex #stockmarket,8,678,54,#sensex|#stockmarket,,https://twitter.com/user/status/9406765891944619220,True
StockAlerts,792313,6726759230473870616,2025-09-22T08:09:39.394962,Sensex closed flat by 250 points today. Auto leading the recovery. #sensex #stockmarket,61,516,49,#sensex|#stockmarket,,https://twitter.com/user/status/6377258669298026662,True
SwingTraderIN,370389,4046311187216297713,2025-09-22T08:07:04.117758,Sensex fell by 320 points today. Auto leading the rally. #sensex #stockmarket,150,170,79,#sensex|#stockmarket,,https://twitter.com/user/status/6479798409435624428,True
TechnicalTrader,493902,6648813047240204274,2025-09-22T08:05:38.503085,"IT index outperformed by 1.8%. Top picks: TCS, INFY #sectoral #investment",127,296,27,#sectoral|#investment,,https://twitter.com/user/status/7776643032861083542,True
StockMarketExpert,333766,4283228475478304218,2025-09-22T08:00:29.305581,"Auto index gained by 4.1%. Top picks: TCS, INFY #sectoral #investment",120,294,25,#sectoral|#investment,,https://twitter.com/user/status/8295946410325956415,True
MarketBuzz24,841085,6152570360450970345,2025-09-22T07:55:54.782500,"WIPRO breaking resistance! Target 900, SL 3200. #intraday #stockpick",12,143,80,#intraday|#stockpick,,https://twitter.com/user/status/9229692296934601194,True
TradingSetups,508261,5911703043355152473,2025-09-22T07:50:03.260757,"ICICIBANK breaking flag pattern! Target 4200, SL 1580. #intraday #stockpick",137,157,32,#intraday|#stockpick,,https://twitter.com/user/status/4607761475333111096,True
TradingSetups,798444,2222006666956390534,2025-09-22T07:48:15.989813,FII buying worth ₹850 crores in Banking today. Impact on HDFCBANK? #fii #markets,30,261,58,#fii|#markets,,https://twitter.com/user/status/6794424033650960463,False
StockAlerts,921623,5948602846245432799,2025-09-22T07:44:28.003762,"IT index declined by 4.1%. Top picks: HDFC, ICICI #sectoral #investment",35,705,25,#sectoral|#investment,,https://twitter.com/user/status/5281109931139954628,True
SwingTraderIN,782197,7197825709025822182,2025-09-22T07:41:40.113811,"SBI breaking flag pattern! Target 2800, SL 3200. #intraday #stockpick",29,196,37,#intraday|#stockpick,,https://twitter.com/user/status/3735293704695790462,False
StockPicksDaily,325480,2518460586825227733,2025-09-22T07:39:11.421896,Sensex gained by 320 points today. Banking leading the decline. #sensex #stockmarket,92,745,71,#sensex|#stockmarket,,https://twitter.com/user/status/6201726724667530006,False
StockMarketExpert,975355,7448792982519292715,2025-09-22T07:38:03.149707,Sensex surged by 250 points today. Pharma leading the recovery. #sensex #stockmarket,82,335,60,#sensex|#stockmarket,,https://twitter.com/user/status/9541938788222868928,True
InvestmentAdvice,712955,4894466377443730544,2025-09-22T07:37:19.752486,"Energy index declined by 2.5%. Top picks: RELIANCE, ONGC #sectoral #investment",43,120,31,#sectoral|#investment,,https://twitter.com/user/status/7128744740722625220,False
SwingTraderIN,967953,8071555241620163093,2025-09-22T07:36:13.959639,"Banking index declined by 3.2%. Top picks: HDFC, ICICI #sectoral #investment",113,559,52,#sectoral|#investment,,https://twitter.com/user/status/7535149809841659628,False
TechnicalTrader,706698,2461545096901343927,2025-09-22T07:28:35.117833,"SBI breaking support! Target 1650, SL 850. #intraday #stockpick",31,665,13,#intraday|#stockpick,,https://twitter.com/user/status/6583839613694611918,True
FundamentalFirst,987058,2666209235576196138,2025-09-22T07:21:44.580786,"Auto index outperformed by 0.9%. Top picks: HDFC, ICICI #sectoral #investment",85,120,73,#sectoral|#investment,,https://twitter.com/user/status/6263131537765840314,False
MarketBuzz24,776312,9995197588733648181,2025-09-22T07:21:43.525168,Sensex fell by 150 points today. IT leading the recovery. #sensex #stockmarket,102,135,48,#sensex|#stockmarket,,https://twitter.com/user/status/5013329600549474402,True
TechnicalTrader,910979,4567963348068543646,2025-09-22T07:18:17.829634,"WIPRO breaking flag pattern! Target 900, SL 1580. #intraday #stockpick",56,731,76,#intraday|#stockpick,,https://twitter.com/user/status/5787995070679074559,False
DayTradingTips,723024,2400399270558051237,2025-09-22T07:05:25.516141,"ICICIBANK breaking support! Target 2800, SL 1580. #intraday #stockpick",73,343,5,#intraday|#stockpick,,https://twitter.com/user/status/1548670180050396806,False
StockMarketExpert,443334,6172888830917074336,2025-09-22T07:03:35.876147,"RELIANCE breaking triangle pattern! Target 1650, SL 3200. #intraday #stockpick",135,691,57,#intraday|#stockpick,,https://twitter.com/user/status/6722797994229396567,False
StockAlerts,305538,8674773277174116121,2025-09-22T07:02:09.118126,"INFY breaking triangle pattern! Target 3500, SL 850. #intraday #stockpick",44,199,47,#intraday|#stockpick,,https://twitter.com/user/status/9272141811854361777,False
DayTradingTips,709359,6825337303192456674,2025-09-22T06:56:07.964178,"Banking index outperformed by 2.5%. Top picks: HDFC, ICICI #sectoral #investment",34,332,39,#sectoral|#investment,,https://twitter.com/user/status/2381964431593869947,True
StockAlerts,130079,2113791584825266642,2025-09-22T06:47:58.795164,"Banking index gained by 2.5%. Top picks: HDFC, ICICI #sectoral #investment",27,502,36,#sectoral|#investment,,https://twitter.com/user/status/8566241877962400918,True
EquityResearch,555413,4977042856930985838,2025-09-22T06:44:27.988712,IT stocks volatile ahead of earnings. TCS looks bullish. #itstocks #earnings,149,159,69,#itstocks|#earnings,,https://twitter.com/user/status/4142908653926593297,True
FundamentalFirst,279944,3665065023222091475,2025-09-22T06:39:14.818983,"WIPRO breaking triangle pattern! Target 4200, SL 2650. #intraday #stockpick",78,241,74,#intraday|#stockpick,,https://twitter.com/user/status/2899366841641182496,False
EquityResearch,997557,5783032317669508933,2025-09-22T06:38:52.601243,"HDFCBANK breaking flag pattern! Target 3500, SL 3200. #intraday #stockpick",34,135,73,#intraday|#stockpick,,https://twitter.com/user/status/2507111610812441052,False
TechnicalTrader,566162,3641341151916752288,2025-09-22T06:32:04.032346,"Banking index gained by 0.9%. Top picks: RELIANCE, ONGC #sectoral #investment",100,38,51,#sectoral|#investment,,https://twitter.com/user/status/8956172639609600344,False
StockPicksDaily,372947,2319444401597445145,2025-09-22T06:22:26.035865,"TCS breaking triangle pattern! Target 3500, SL 3900. #intraday #stockpick",40,763,26,#intraday|#stockpick,,https://twitter.com/user/status/9826320717908970831,True
TradingGuru123,490190,2821869661334829528,2025-09-22T06:21:08.664062,Sensex gained by 180 points today. Pharma leading the decline. #sensex #stockmarket,132,113,72,#sensex|#stockmarket,,https://twitter.com/user/status/5467078971017439846,False
TradersPro,666568,2215138037748518639,2025-09-22T06:20:58.207989,FII selling worth ₹1200 crores in Banking today. Impact on WIPRO? #fii #markets,129,375,25,#fii|#markets,,https://twitter.com/user/status/7284008151806456563,False
TradersPro,722617,1791852734257474369,2025-09-22T06:10:18.316621,"ITC breaking flag pattern! Target 1650, SL 1580. #intraday #stockpick",21,530,53,#intraday|#stockpick,,https://twitter.com/user/status/1504116319225046403,False
MarketBuzz24,872926,6347864128378813706,2025-09-22T06:07:51.796755,IT stocks steady ahead of earnings. SBI looks bullish. #itstocks #earnings,74,23,76,#itstocks|#earnings,,https://twitter.com/user/status/5040327995450337522,False
TradingGuru123,632147,4820870366321468219,2025-09-22T06:04:53.482765,"IT index outperformed by 2.5%. Top picks: RELIANCE, ONGC #sectoral #investment",34,125,60,#sectoral|#investment,,https://twitter.com/user/status/9957668185201437188,True
TradersPro,589300,7985107926020821078,2025-09-22T06:03:35.551530,FII selling worth ₹650 crores in Energy today. Impact on INFY? #fii #markets,116,187,12,#fii|#markets,,https://twitter.com/user/status/8116851503217002724,True
FundamentalFirst,937359,3444855915288129869,2025-09-22T06:01:55.531365,"ICICIBANK breaking flag pattern! Target 1650, SL 850. #intraday #stockpick",97,365,49,#intraday|#stockpick,,https://twitter.com/user/status/8531230309719966250,True
TradersPro,155700,2321861997847275861,2025-09-22T05:50:41.618058,"Banking index declined by 3.2%. Top picks: RELIANCE, ONGC #sectoral #investment",71,248,32,#sectoral|#investment,,https://twitter.com/user/status/8692534782697068773,True
StockAlerts,852232,1415710086654525378,2025-09-22T05:45:28.718808,"INFY breaking resistance! Target 3500, SL 3200. #intraday #stockpick",112,512,20,#intraday|#stockpick,,https://twitter.com/user/status/1045441674127142623,False
MarketWatch_IN,663863,7605781373541031966,2025-09-22T05:38:00.649361,"Energy index outperformed by 0.9%. Top picks: RELIANCE, ONGC #sectoral #investment",142,642,61,#sectoral|#investment,,https://twitter.com/user/status/8831785452309672709,False
FundamentalFirst,397065,2220992238271840673,2025-09-22T05:34:14.884606,"Pharma index declined by 0.9%. Top picks: TCS, INFY #sectoral #investment",120,99,48,#sectoral|#investment,,https://twitter.com/user/status/7697204484171633455,False
FundamentalFirst,229828,6847125676599163562,2025-09-22T05:33:55.713678,"RELIANCE breaking flag pattern! Target 2800, SL 1580. #intraday #stockpick",18,652,41,#intraday|#stockpick,,https://twitter.com/user/status/8660870831520261676,True
TradingGuru123,203492,3262879477539985553,2025-09-22T05:33:46.972936,FII holding worth ₹1800 crores in Banking today. Impact on WIPRO? #fii #markets,57,512,52,#fii|#markets,,https://twitter.com/user/status/7136444111376102318,True
TechnicalTrader,830102,8869483280682766372,2025-09-22T05:24:19.790700,"Banking index declined by 4.1%. Top picks: RELIANCE, ONGC #sectoral #investment",117,150,3,#sectoral|#investment,,https://twitter.com/user/status/5239143581445551983,False
EquityResearch,824665,4223166080180310972,2025-09-22T05:19:16.618161,FII selling worth ₹850 crores in IT today. Impact on RELIANCE? #fii #markets,85,242,8,#fii|#markets,,https://twitter.com/user/status/7572230627261596643,True
MarketMoves,353078,1218762532133227348,2025-09-22T05:17:07.211783,"TCS breaking triangle pattern! Target 2800, SL 1580. #intraday #stockpick",34,359,0,#intraday|#stockpick,,https://twitter.com/user/status/6586319433105909865,True
NiftyAnalyst,507550,7219383302141489188,2025-09-22T05:14:03.289371,"FMCG index gained by 1.8%. Top picks: HDFC, ICICI #sectoral #investment",120,651,55,#sectoral|#investment,,https://twitter.com/user/status/1644069998979863271,True
TradersPro,852697,9074071723198282110,2025-09-22T05:01:27.046831,"HDFCBANK breaking flag pattern! Target 3500, SL 3900. #intraday #stockpick",105,452,3,#intraday|#stockpick,,https://twitter.com/user/status/4398400082165746741,True
TradingGuru123,979541,7982205801037491420,2025-09-22T04:53:01.017047,"ICICIBANK breaking flag pattern! Target 3500, SL 850. #intraday #stockpick",135,6,28,#intraday|#stockpick,,https://twitter.com/user/status/8202116608713557319,False
StockAlerts,897815,6047240455046792147,2025-09-22T04:47:21.298997,"WIPRO breaking flag pattern! Target 3500, SL 1580. #intraday #stockpick",38,238,8,#intraday|#stockpick,,https://twitter.com/user/status/9869015342039504537,True
StockPicksDaily,426915,2001318597853073766,2025-09-22T04:44:15.138609,"HDFCBANK breaking flag pattern! Target 4200, SL 1580. #intraday #stockpick",90,559,32,#intraday|#stockpick,,https://twitter.com/user/status/2947015415198076360,True
TradersPro,614044,4191012854641473314,2025-09-22T04:42:57.025516,IT stocks strong bullish ahead of earnings. WIPRO looks bearish. #itstocks #earnings,38,361,78,#itstocks|#earnings,,https://twitter.com/user/status/5380569034813275357,True
DayTradingTips,101285,5666384880050162852,2025-09-22T04:30:43.230562,"SBI breaking flag pattern! Target 900, SL 3900. #intraday #stockpick",24,338,78,#intraday|#stockpick,,https://twitter.com/user/status/7058968180653248502,False
SwingTraderIN,253661,7049845460630995252,2025-09-22T04:18:36.421348,"Auto index outperformed by 4.1%. Top picks: HDFC, ICICI #sectoral #investment",17,675,27,#sectoral|#investment,,https://twitter.com/user/status/4345075558564651449,True
TradersPro,467869,6826084521214618993,2025-09-22T04:16:40.648991,Sensex fell by 400 points today. FMCG leading the decline. #sensex #stockmarket,28,693,50,#sensex|#stockmarket,,https://twitter.com/user/status/2277714987355734901,True
NiftyAnalyst,620979,2508665134837770801,2025-09-22T04:14:19.682672,"INFY breaking resistance! Target 2800, SL 1580. #intraday #stockpick",92,551,77,#intraday|#stockpick,,https://twitter.com/user/status/4430763613346102167,False
TradersPro,975586,3355583480578826469,2025-09-22T04:13:30.195890,"INFY breaking support! Target 1650, SL 1580. #intraday #stockpick",99,34,69,#intraday|#stockpick,,https://twitter.com/user/status/7959719641789360432,True
TradingGuru123,706072,6631058009074367281,2025-09-22T04:11:23.288965,"SBI breaking resistance! Target 3500, SL 850. #intraday #stockpick",45,756,74,#intraday|#stockpick,,https://twitter.com/user/status/1799214544069299841,True
EquityResearch,649830,6153354513848971375,2025-09-22T04:08:29.691024,Sensex surged by 180 points today. Auto leading the correction. #sensex #stockmarket,58,303,10,#sensex|#stockmarket,,https://twitter.com/user/status/9939701691178517031,True
